EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-05-2019 
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 START  : Begin date YYYYMMDD
 98-105 STOP   : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   START,    STOP,PARID,PARNAME
 4399,125885,MEINERZHAGEN (A)                        ,DE,+51:05:56,+007:40:04, 506, FX1,19810101,19951231,   11,National Climate Data Center (DWD)                
 4402,125921,MEMMINGEN                               ,DE,+47:58:59,+010:08:21, 615, FX1,20110513,20190430,   11,National Climate Data Center (DWD)                
 4402,125933,MEMMINGEN (FLUGPLATZ)                   ,DE,+47:58:59,+010:13:59, 630, FX1,20000701,20010630,   11,National Climate Data Center (DWD)                
 4403,125921,MEMMINGEN                               ,DE,+47:58:59,+010:08:21, 615, FX1,20110513,20190430,   11,National Climate Data Center (DWD)                
 4403,125933,MEMMINGEN (FLUGPLATZ)                   ,DE,+47:58:59,+010:13:59, 630, FX1,20000701,20010630,   11,National Climate Data Center (DWD)                
 4404,125945,MENDIG                                  ,DE,+50:22:00,+007:19:00, 181, FX1,20000701,20070510,   11,National Climate Data Center (DWD)                
 4404,910514,MENDIG                                  ,DE,+50:22:00,+007:19:00, 182, FX4,20000228,20070614,    -,Synoptical message from GTS
 4406,125969,MEPPEN                                  ,DE,+52:43:59,+007:19:59,  19, FX1,20000702,20190331,   11,National Climate Data Center (DWD)                
 4406,910304,MEPPEN                                  ,DE,+52:43:59,+007:19:59,  41, FX4,20000313,20190427,    -,Synoptical message from GTS
 4408,125993,MESSSTETTEN                             ,DE,+48:11:04,+008:59:33, 920, FX1,20131009,20190430,   11,National Climate Data Center (DWD)                
 4408,910827,MESSSTETTEN                             ,DE,+48:10:59,+009:00:00, 931, FX4,20000228,20190430,    -,Synoptical message from GTS
 4414,126065,MICHELSTADT-VIELBRUNN                   ,DE,+49:43:08,+009:06:02, 453, FX1,19871001,20190430,   11,National Climate Data Center (DWD)                
 4414,910648,MICHELSTADT-VIELBRUNN                   ,DE,+49:43:00,+009:06:00, 455, FX4,20040101,20190430,    -,Synoptical message from GTS
 4417,126101,MITTEL-GRUNDAU                          ,DE,+50:13:46,+009:06:27, 155, FX1,19781201,19930331,   11,National Climate Data Center (DWD)                
 4419,126125,BEERFELDEN                              ,DE,+49:33:46,+008:58:08, 450, FX1,19770301,20080531,   11,National Climate Data Center (DWD)                
 4427,126221,MUHLACKER                               ,DE,+48:58:23,+008:52:27, 244, FX1,20060701,20190430,   11,National Climate Data Center (DWD)                
 4427,910736,MUEHLACKER                              ,DE,+48:58:00,+008:52:00, 243, FX4,20040101,20190430,    -,Synoptical message from GTS
 4428,126233,MUHLDORF                                ,DE,+48:16:48,+012:30:14, 405, FX1,19711001,20190430,   11,National Climate Data Center (DWD)                
 4428,910875,MUEHLDORF                               ,DE,+48:16:59,+012:30:00, 410, FX4,20040101,20190430,    -,Synoptical message from GTS
 4430,126257,MUNCHEBERG                              ,DE,+52:31:08,+014:07:30,  63, FX1,19920101,20190430,   11,National Climate Data Center (DWD)                
 4435,126317,MUNCHEN-RIEM                            ,DE,+48:08:16,+011:42:38, 529, FX1,19500301,19920516,   11,National Climate Data Center (DWD)                
 4436,126329,MUNSINGEN-APFELSTETTEN                  ,DE,+48:23:11,+009:29:03, 750, FX1,20080131,20190430,   11,National Climate Data Center (DWD)                
 4440,126377,BELM                                    ,DE,+52:19:05,+008:10:14, 103, FX1,20101202,20190430,   11,National Climate Data Center (DWD)                
 4440,127085,OSNABRUCK                               ,DE,+52:15:25,+008:03:15,  95, FX1,19590821,20101130,   11,National Climate Data Center (DWD)                
 4440,910317,OSNABRUECK                              ,DE,+52:15:00,+008:03:00,  97, FX4,20040101,20121116,    -,Synoptical message from GTS
 4442,126401,BAD NAUHEIM                             ,DE,+50:22:10,+008:45:56, 142, FX1,19730101,19770531,   11,National Climate Data Center (DWD)                
 4443,126413,NEUBRANDENBURG                          ,DE,+53:32:53,+013:11:35,  81, FX1,19760701,20050228,   11,National Climate Data Center (DWD)                
 4443,129473,TROLLENHAGEN                            ,DE,+53:36:07,+013:18:21,  69, FX1,20131001,20190430,   11,National Climate Data Center (DWD)                
 4443,910280,NEUBRANDENBURG                          ,DE,+53:33:00,+013:12:00,  81, FX4,20040101,20130122,    -,Synoptical message from GTS
 4443,910281,TROLLENHAGEN                            ,DE,+53:36:00,+013:19:00,  93, FX4,20000319,20190430,    -,Synoptical message from GTS
 4444,126425,NEUBURG/DONAU (FLUGPLATZ)               ,DE,+48:42:33,+011:12:36, 380, FX1,20000701,20190430,   11,National Climate Data Center (DWD)                
 4444,910853,NEUBURG/DONAU                           ,DE,+48:43:00,+011:13:00, 387, FX4,20000228,20190427,    -,Synoptical message from GTS
 4447,126461,BENDORF                                 ,DE,+50:24:52,+007:35:21, 127, FX1,19900101,20110831,   11,National Climate Data Center (DWD)                
 4447,910515,BENDORF                                 ,DE,+50:25:00,+007:34:59, 129, FX4,20040101,20110902,    -,Synoptical message from GTS
 4450,126497,NEUHAUS AM RENNWEG                      ,DE,+50:30:05,+011:08:08, 845, FX1,19890501,20190430,   11,National Climate Data Center (DWD)                
 4450,910557,NEUHAUS A.R.                            ,DE,+50:30:00,+011:07:59, 851, FX4,20040101,20190430,    -,Synoptical message from GTS
 4451,126509,NEUHAUSEN OB ECK                        ,DE,+47:58:36,+008:54:39, 793, FX1,19811001,19931130,   11,National Climate Data Center (DWD)                
 4462,126641,NEUSTADT/WEINSTRASSE                    ,DE,+49:21:29,+008:08:29, 163, FX1,19710101,19821230,   11,National Climate Data Center (DWD)                
 4464,126665,NEUSTRELITZ                             ,DE,+53:21:36,+013:03:06,  64, FX1,19670101,19760630,   11,National Climate Data Center (DWD)                
 4473,126773,NORVENICH (FLUGPLATZ)                   ,DE,+50:49:44,+006:39:33, 111, FX1,20000701,20190430,   11,National Climate Data Center (DWD)                
 4473,910502,NOERVENICH                              ,DE,+50:49:59,+006:40:00, 135, FX4,20000228,20190427,    -,Synoptical message from GTS
 4474,121277,CUXHAVEN                                ,DE,+53:52:23,+008:42:24,   5, FX1,19690101,20190430,   11,National Climate Data Center (DWD)                
 4474,126785,NORDHOLZ (FLUGPLATZ)                    ,DE,+53:45:52,+008:39:27,  25, FX1,20000701,20190430,   11,National Climate Data Center (DWD)                
 4476,126809,NURBURG                                 ,DE,+50:20:25,+006:57:02, 627, FX1,19720101,19950228,   11,National Climate Data Center (DWD)                
 4483,126893,BERGEN                                  ,DE,+52:49:00,+009:55:59,  70, FX1,20000701,20190331,   11,National Climate Data Center (DWD)                
 4483,910238,BERGEN                                  ,DE,+52:49:00,+009:55:59,  77, FX4,20010507,20190427,    -,Synoptical message from GTS
 4485,126917,OBERSCHLEISSHEIM                        ,DE,+48:14:40,+011:33:14, 484, FX1,19760401,19810630,   11,National Climate Data Center (DWD)                
 4497,127061,OLDENBURG                               ,DE,+53:10:41,+008:10:54,  11, FX1,19891001,20120930,   11,National Climate Data Center (DWD)                
 4497,910215,OLDENBURG                               ,DE,+53:10:59,+008:09:59,  12, FX4,20040101,20130129,    -,Synoptical message from GTS
 4498,127073,OSCHATZ                                 ,DE,+51:17:49,+013:05:40, 150, FX1,19830101,20190430,   11,National Climate Data Center (DWD)                
 4498,910480,OSCHATZ                                 ,DE,+51:18:00,+013:06:00, 150, FX4,20040101,20190430,    -,Synoptical message from GTS
 4499,126377,BELM                                    ,DE,+52:19:05,+008:10:14, 103, FX1,20101202,20190430,   11,National Climate Data Center (DWD)                
 4499,127085,OSNABRUCK                               ,DE,+52:15:25,+008:03:15,  95, FX1,19590821,20101130,   11,National Climate Data Center (DWD)                
 4499,910317,OSNABRUECK                              ,DE,+52:15:00,+008:03:00,  97, FX4,20040101,20121116,    -,Synoptical message from GTS
 4500,127097,OSTERFELD                               ,DE,+51:05:18,+011:55:53, 246, FX1,19860101,20190430,   11,National Climate Data Center (DWD)                
 4500,910565,OSTERFELD                               ,DE,+51:04:59,+011:55:59, 246, FX4,20040101,20190430,    -,Synoptical message from GTS
 4509,127205,PASSAU-OBERHAUS                         ,DE,+48:34:44,+013:28:15, 409, FX1,19690101,19961231,   11,National Climate Data Center (DWD)                
 4511,127229,PELZERHAKEN                             ,DE,+54:05:26,+010:52:42,   1, FX1,20060818,20190430,   11,National Climate Data Center (DWD)                
 4511,910152,PELZERHAKEN                             ,DE,+54:04:59,+010:52:59,   2, FX4,20040101,20190430,    -,Synoptical message from GTS
 4518,127313,PFORZHEIM-ISPRINGEN                     ,DE,+48:55:58,+008:41:48, 333, FX1,20050908,20190430,   11,National Climate Data Center (DWD)                
 4522,127361,PLAUEN                                  ,DE,+50:28:59,+012:07:54, 386, FX1,19730101,20190430,   11,National Climate Data Center (DWD)                
 4522,910569,PLAUEN                                  ,DE,+50:28:59,+012:07:59, 389, FX4,20040101,20190430,    -,Synoptical message from GTS
 4529,127445,BERLIN-BUCH                             ,DE,+52:37:57,+013:30:14,  60, FX1,19910701,20001025,   11,National Climate Data Center (DWD)                
 4531,127469,PUTBUS                                  ,DE,+54:21:56,+013:28:42,  40, FX1,19820101,20190430,   11,National Climate Data Center (DWD)                
 4531,910093,PUTBUS                                  ,DE,+54:22:00,+013:28:59,  41, FX4,20040101,20190430,    -,Synoptical message from GTS
 4534,127505,QUEDLINBURG                             ,DE,+51:47:48,+011:07:59, 142, FX1,20080521,20190430,   11,National Climate Data Center (DWD)                
 4535,127517,QUERFURT-MUHLE LODERSLEBEN              ,DE,+51:23:26,+011:32:34, 204, FX1,20091014,20190430,   11,National Climate Data Center (DWD)                
 4537,127541,QUICKBORN                               ,DE,+53:44:04,+009:52:42,  13, FX1,19821201,20190430,   11,National Climate Data Center (DWD)                
 4537,910146,QUICKBORN                               ,DE,+53:43:59,+009:52:59,  14, FX4,20000228,20190430,    -,Synoptical message from GTS
 4544,127625,KR. RAVENSBURG WEINGARTEN               ,DE,+47:48:25,+009:37:18, 440, FX1,19971210,20190430,   11,National Climate Data Center (DWD)                
 4557,124049,HOPSTEN (FLUGPLATZ)                     ,DE,+52:19:59,+007:33:00,  39, FX1,20000601,20050630,   11,National Climate Data Center (DWD)                
 4557,127781,RHEINE-BENTLAGE                         ,DE,+52:17:21,+007:23:11,  40, FX1,20000701,20171217,   11,National Climate Data Center (DWD)                
 4557,910306,RHEINE-BENTLAGE                         ,DE,+52:18:00,+007:22:59,  49, FX4,20000306,20171214,    -,Synoptical message from GTS
 4557,910314,HOPSTEN                                 ,DE,+52:19:59,+007:31:59,  39, FX4,20000417,20130301,    -,Synoptical message from GTS
 4570,127937,BERLIN-SCHONEFELD                       ,DE,+52:22:55,+013:31:57,  46, FX1,19730105,20190430,   11,National Climate Data Center (DWD)                
 4570,910385,BERLIN-SCHOENEFELD                      ,DE,+52:22:59,+013:31:59,  48, FX4,20040101,20190430,    -,Synoptical message from GTS
 4571,127949,ROTH                                    ,DE,+49:12:57,+011:06:09, 385, FX1,20000701,20190430,   11,National Climate Data Center (DWD)                
 4571,910765,ROTH                                    ,DE,+49:13:00,+011:06:00, 395, FX4,20000228,20190430,    -,Synoptical message from GTS
 4591,128189,BAD SALZUFLEN                           ,DE,+52:06:20,+008:45:11, 135, FX1,19690101,20190430,   11,National Climate Data Center (DWD)                
 4591,910325,BAD SALZUFLEN                           ,DE,+52:06:00,+008:45:00, 139, FX4,20040101,20190430,    -,Synoptical message from GTS
 4594,128225,SANKT PETER-ORDING                      ,DE,+54:19:46,+008:36:10,   5, FX1,19690101,20190430,   11,National Climate Data Center (DWD)                
 4594,910028,ST PETER-ORDING                         ,DE,+54:19:59,+008:36:00,  11, FX4,20000228,20190430,    -,Synoptical message from GTS
 4605,128357,SCHIERKE                                ,DE,+51:46:00,+010:39:18, 609, FX1,19891002,19901231,   11,National Climate Data Center (DWD)                
 4605,131645,BRAUNLAGE                               ,DE,+51:43:30,+010:36:14, 607, FX1,19690101,20190430,   11,National Climate Data Center (DWD)                
 4607,128381,SCHLEIZ                                 ,DE,+50:34:14,+011:48:20, 501, FX1,19891010,20190430,   11,National Climate Data Center (DWD)                
 4607,910564,SCHLEIZ                                 ,DE,+50:34:00,+011:48:00, 502, FX4,20040101,20190430,    -,Synoptical message from GTS
 4616,128489,GROSSENKNETEN                           ,DE,+52:56:06,+008:14:08,  44, FX1,19710301,19951130,   11,National Climate Data Center (DWD)                
 4617,128501,SCHMUCKE                                ,DE,+50:39:20,+010:46:15, 937, FX1,19780915,20190430,   11,National Climate Data Center (DWD)                
 4617,910552,SCHMUECKE                               ,DE,+50:39:00,+010:46:00, 939, FX4,20040101,20190430,    -,Synoptical message from GTS
 4634,128705,BERUS                                   ,DE,+49:15:55,+006:41:16, 363, FX1,19690101,20190430,   11,National Climate Data Center (DWD)                
 4634,910704,BERUS                                   ,DE,+49:16:59,+006:40:59, 363, FX4,20040101,20190430,    -,Synoptical message from GTS
 4636,128729,SCHWESING                               ,DE,+54:31:05,+009:08:35,  37, FX1,19740701,19991130,   11,National Climate Data Center (DWD)                
 4637,128741,SEEHAUSEN                               ,DE,+52:53:34,+011:43:50,  21, FX1,19761006,20190430,   11,National Climate Data Center (DWD)                
 4637,910261,SEEHAUSEN                               ,DE,+52:54:00,+011:43:59,  21, FX4,20040101,20190430,    -,Synoptical message from GTS
 4652,128921,SOLTAU                                  ,DE,+52:57:42,+009:47:48,  76, FX1,19580601,20190430,   11,National Climate Data Center (DWD)                
 4652,910235,SOLTAU                                  ,DE,+52:57:00,+009:46:59,  77, FX4,20040101,20190430,    -,Synoptical message from GTS
 4655,128957,SONNEBERG-NEUFANG                       ,DE,+50:22:32,+011:11:03, 626, FX1,19670101,20080630,   11,National Climate Data Center (DWD)                
